campana_id,cliente_id,fecha_envio,canal,tipo_oferta,costo,convertido
606468,3003838,2025-09-12,sms,descuento,2100,0
606469,3003838,2025-05-07,push,descuento,1000,0
606470,3003840,2025-10-23,push,cashback,1300,0
606471,3003840,2025-11-23,email,generico,2500,0
606472,3003840,2025-10-05,email,upgrade_credito,3100,0
606473,3003840,2025-11-26,push,cashback,1400,0
606474,3003840,2026-02-23,email,generico,3300,0
606475,3003841,2025-06-15,email,cashback,3200,0
606476,3003842,2025-12-11,email,cashback,1300,0
606477,3003842,2026-03-14,push,upgrade_credito,800,0
606478,3003843,2025-08-09,sms,generico,3800,0
606479,3003844,2025-05-05,sms,upgrade_credito,3600,1
606480,3003844,2025-02-21,push,descuento,500,0
606481,3003846,2025-11-06,push,upgrade_credito,2300,0
606482,3003847,2025-05-31,sms,cashback,2000,0
606483,3003847,2025-05-22,sms,cashback,3500,0
606484,3003847,2026-01-02,email,descuento,3500,0
606485,3003848,2026-03-09,sms,cashback,3800,1
606486,3003848,2025-05-27,push,generico,3700,1
606487,3003848,2025-06-03,sms,cashback,1000,0
606488,3003849,2025-04-21,email,upgrade_credito,1900,0
606489,3003851,2025-08-10,push,descuento,2200,0
606490,3003851,2025-02-22,email,cashback,1200,0
606491,3003851,2026-02-27,email,cashback,1000,0
606492,3003852,2026-01-19,email,generico,3500,0
606493,3003853,2025-09-15,push,descuento,2700,0
606494,3003853,2026-02-26,email,upgrade_credito,1200,0
606495,3003854,2025-09-30,push,cashback,2300,0
606496,3003854,2025-05-21,push,upgrade_credito,1500,0
606497,3003854,2025-12-11,email,cashback,1500,0
606498,3003855,2025-07-01,push,descuento,1500,0
606499,3003857,2025-11-25,email,descuento,3900,0
606500,3003857,2025-07-21,email,cashback,2900,0
606501,3003857,2025-02-21,email,cashback,3600,0
606502,3003857,2026-03-12,email,descuento,1600,0
606503,3003860,2025-01-29,push,cashback,3400,0
606504,3003861,2025-05-01,email,descuento,700,0
606505,3003861,2025-02-09,push,descuento,3600,0
606506,3003861,2025-02-05,sms,descuento,1900,0
606507,3003861,2025-08-23,sms,cashback,1400,0
606508,3003862,2026-02-23,push,cashback,1000,0
606509,3003862,2025-12-18,email,descuento,1700,0
606510,3003862,2026-01-21,email,descuento,2700,0
606511,3003863,2025-05-26,push,upgrade_credito,1400,0
606512,3003863,2025-08-08,email,cashback,1700,0
606513,3003863,2025-09-07,sms,generico,2200,0
606514,3003863,2025-09-02,email,descuento,2200,0
606515,3003865,2026-02-10,push,generico,1800,0
606516,3003865,2025-02-26,email,descuento,2400,0
606517,3003867,2025-10-29,push,cashback,1900,0
606518,3003867,2025-08-13,push,cashback,1000,0
606519,3003868,2025-10-14,email,cashback,3100,1
606520,3003868,2025-04-10,push,descuento,2200,0
606521,3003869,2025-09-03,push,generico,2800,0
606522,3003869,2025-06-02,push,descuento,900,0
606523,3003870,2025-02-08,sms,upgrade_credito,3200,0
606524,3003870,2025-12-26,push,cashback,1900,0
606525,3003870,2025-03-21,push,generico,1000,0
606526,3003871,2025-10-26,sms,generico,1100,0
606527,3003871,2025-12-13,push,generico,3400,0
606528,3003871,2025-06-06,push,generico,2600,0
606529,3003872,2025-01-10,email,upgrade_credito,600,0
606530,3003872,2025-08-12,email,upgrade_credito,3000,0
606531,3003873,2025-11-11,email,upgrade_credito,2500,0
606532,3003873,2025-05-05,push,generico,3300,0
606533,3003875,2025-02-22,email,upgrade_credito,3800,0
606534,3003875,2025-04-30,push,cashback,2700,0
606535,3003876,2025-02-11,push,generico,1700,0
606536,3003876,2025-10-09,push,cashback,3400,0
606537,3003876,2025-08-26,email,descuento,1900,0
606538,3003878,2025-07-12,email,cashback,2400,0
606539,3003878,2025-05-11,email,descuento,2500,0
606540,3003878,2026-03-06,sms,cashback,1000,0
606541,3003879,2025-12-27,push,descuento,2000,0
606542,3003879,2025-05-14,push,descuento,1600,0
606543,3003880,2025-11-25,push,generico,2800,0
606544,3003881,2026-02-22,sms,generico,3500,0
606545,3003881,2025-05-07,email,descuento,3800,0
606546,3003884,2025-08-03,push,descuento,3900,1
606547,3003884,2025-09-05,sms,upgrade_credito,2100,0
606548,3003885,2025-06-28,sms,upgrade_credito,3700,0
606549,3003885,2026-01-11,sms,cashback,3400,1
606550,3003885,2025-01-15,push,upgrade_credito,3400,0
606551,3003886,2025-09-01,email,descuento,2000,0
606552,3003886,2025-02-12,sms,descuento,3000,0
606553,3003889,2025-02-06,push,descuento,2500,1
606554,3003889,2025-12-25,push,descuento,3100,0
606555,3003889,2025-08-06,push,cashback,900,0
606556,3003889,2025-09-02,email,cashback,800,0
606557,3003890,2025-04-07,push,descuento,2300,0
606558,3003890,2025-03-10,push,descuento,2000,0
606559,3003890,2025-04-30,sms,descuento,3100,0
606560,3003891,2025-10-08,sms,descuento,2900,1
606561,3003891,2025-06-04,push,upgrade_credito,3900,1
606562,3003891,2025-08-10,push,descuento,3300,0
606563,3003891,2026-01-21,push,cashback,1900,0
606564,3003891,2025-08-17,email,generico,1000,0
606565,3003892,2025-03-11,push,descuento,1000,1
606566,3003894,2025-01-10,push,generico,2900,0
606567,3003895,2025-06-02,email,cashback,1400,0
606568,3003896,2025-05-22,sms,upgrade_credito,3900,0
606569,3003896,2025-06-14,push,cashback,1900,0
606570,3003897,2026-01-16,email,descuento,3500,0
606571,3003897,2026-02-15,push,descuento,700,0
606572,3003898,2025-03-14,push,generico,2800,0
606573,3003898,2025-07-23,email,generico,1600,0
606574,3003899,2025-02-28,push,generico,1800,0
606575,3003899,2025-03-01,email,descuento,3000,0
606576,3003900,2025-09-23,push,upgrade_credito,3400,0
606577,3003900,2025-01-03,sms,generico,3300,0
606578,3003901,2025-04-17,push,descuento,3700,0
606579,3003901,2025-04-12,email,descuento,700,0
606580,3003901,2026-02-16,push,cashback,2200,0
606581,3003902,2025-02-12,push,generico,2900,0
606582,3003902,2025-02-21,sms,descuento,2100,0
606583,3003902,2025-11-08,push,cashback,1200,0
606584,3003903,2025-06-09,push,generico,3400,0
606585,3003903,2025-08-09,push,cashback,500,0
606586,3003904,2025-03-29,sms,cashback,800,0
606587,3003904,2026-02-21,email,upgrade_credito,3900,0
606588,3003904,2025-02-24,push,descuento,3200,1
606589,3003904,2025-11-05,push,descuento,1700,0
606590,3003904,2025-03-15,email,upgrade_credito,900,0
606591,3003905,2025-06-03,push,upgrade_credito,800,0
606592,3003905,2025-08-17,push,cashback,3700,1
606593,3003906,2025-04-21,email,cashback,3600,0
606594,3003906,2025-08-23,email,descuento,2000,0
606595,3003906,2025-06-14,push,descuento,3800,0
606596,3003907,2026-02-04,sms,cashback,1200,0
606597,3003907,2025-12-29,email,generico,1400,0
606598,3003908,2025-12-09,email,descuento,2400,0
606599,3003910,2025-11-10,push,upgrade_credito,900,0
606600,3003910,2026-03-04,email,descuento,3400,0
606601,3003910,2025-12-21,push,generico,1500,0
606602,3003911,2025-03-15,push,generico,1000,0
606603,3003914,2025-08-17,push,descuento,2300,0
606604,3003914,2025-10-22,sms,generico,1400,1
606605,3003915,2026-01-30,push,descuento,3900,0
606606,3003916,2025-11-14,push,cashback,3200,0
606607,3003916,2025-10-08,sms,cashback,2800,0
606608,3003917,2025-05-11,sms,generico,3400,0
606609,3003917,2025-08-09,push,upgrade_credito,2500,0
606610,3003917,2025-06-12,email,descuento,2100,0
606611,3003918,2026-03-05,push,cashback,900,0
606612,3003919,2025-06-15,push,upgrade_credito,1600,0
606613,3003919,2025-06-11,email,cashback,2200,0
606614,3003919,2025-08-06,push,descuento,700,0
606615,3003921,2025-06-23,sms,generico,3700,0
606616,3003921,2025-02-24,push,descuento,1600,0
606617,3003922,2025-12-24,email,upgrade_credito,2700,0
606618,3003922,2025-09-15,email,upgrade_credito,1700,0
606619,3003922,2025-12-11,email,generico,1400,0
606620,3003922,2026-03-09,sms,cashback,600,0
606621,3003923,2026-01-05,push,cashback,3300,0
606622,3003924,2025-08-17,push,generico,3000,0
606623,3003924,2025-03-21,sms,generico,500,0
606624,3003924,2025-04-21,sms,cashback,3700,0
606625,3003926,2025-01-07,sms,generico,3200,0
606626,3003926,2025-01-31,email,descuento,600,0
606627,3003928,2025-05-29,push,cashback,900,0
606628,3003928,2025-03-10,email,descuento,1500,0
606629,3003929,2025-11-03,push,descuento,3800,0
606630,3003930,2025-08-21,push,cashback,1200,0
606631,3003933,2025-07-07,push,descuento,2800,0
606632,3003933,2025-12-05,push,upgrade_credito,1500,0
606633,3003934,2026-01-05,sms,cashback,2500,0
606634,3003934,2025-01-29,push,cashback,2000,0
606635,3003935,2025-11-28,email,descuento,3500,0
606636,3003935,2025-05-24,email,cashback,2400,0
606637,3003935,2025-08-07,push,upgrade_credito,3300,0
606638,3003935,2025-02-24,push,upgrade_credito,2300,0
606639,3003936,2026-03-01,push,generico,2300,0
606640,3003936,2025-02-27,push,descuento,2400,0
606641,3003938,2025-03-27,push,generico,2100,0
606642,3003938,2026-01-10,push,generico,3100,0
606643,3003940,2025-05-07,push,generico,1900,0
606644,3003940,2025-11-09,push,cashback,1500,0
606645,3003941,2025-08-24,email,descuento,3700,0
606646,3003943,2025-01-13,push,descuento,1200,0
606647,3003944,2025-03-03,push,cashback,2500,0
606648,3003945,2025-02-19,email,descuento,1900,0
606649,3003946,2025-12-22,email,cashback,1800,0
606650,3003946,2025-07-17,push,generico,3200,0
606651,3003946,2025-02-02,email,descuento,1500,0
606652,3003946,2026-01-22,push,cashback,3100,0
606653,3003947,2025-01-02,email,generico,1300,0
606654,3003948,2026-01-11,email,cashback,3200,0
606655,3003949,2026-02-13,sms,descuento,2700,0
606656,3003950,2026-01-01,sms,descuento,1300,1
606657,3003950,2025-06-08,push,descuento,3600,0
606658,3003950,2026-01-16,sms,cashback,3400,0
606659,3003951,2025-07-16,email,generico,3900,0
606660,3003951,2025-04-23,email,descuento,1100,0
606661,3003951,2026-03-03,push,cashback,1100,1
606662,3003952,2025-07-22,push,cashback,2600,0
606663,3003952,2025-09-28,push,descuento,2000,0
606664,3003953,2025-01-01,email,upgrade_credito,3200,0
606665,3003953,2025-03-27,push,cashback,3400,0
606666,3003953,2026-01-27,push,cashback,1900,0
606667,3003954,2025-03-22,push,cashback,2100,0
606668,3003954,2025-04-10,push,cashback,3000,0
606669,3003955,2025-12-05,email,generico,3900,0
606670,3003955,2026-01-20,email,upgrade_credito,500,0
606671,3003955,2025-10-04,push,generico,500,0
606672,3003955,2025-10-03,sms,upgrade_credito,2800,0
606673,3003956,2026-03-01,email,upgrade_credito,2400,0
606674,3003956,2026-02-01,push,cashback,1400,0
606675,3003957,2025-03-03,email,generico,2900,0
606676,3003957,2025-09-12,push,cashback,800,0
606677,3003957,2025-06-16,push,cashback,3400,0
606678,3003958,2025-11-09,push,cashback,3800,0
606679,3003959,2026-02-10,sms,cashback,3000,0
606680,3003959,2025-12-18,push,descuento,2200,0
606681,3003961,2025-05-30,push,upgrade_credito,3600,0
606682,3003961,2026-01-29,email,generico,3200,1
606683,3003961,2025-07-01,push,upgrade_credito,1400,0
606684,3003961,2025-09-22,email,descuento,3800,0
606685,3003962,2025-06-07,email,cashback,1000,0
606686,3003963,2025-04-30,push,descuento,600,0
606687,3003963,2026-02-01,push,descuento,2100,0
606688,3003963,2025-07-29,push,generico,2700,0
606689,3003964,2025-03-24,email,generico,3200,0
606690,3003965,2026-01-26,push,descuento,2400,0
606691,3003965,2025-09-24,push,cashback,2300,0
606692,3003965,2025-12-20,email,generico,1800,0
606693,3003965,2025-01-10,email,descuento,1600,1
606694,3003967,2025-07-15,push,cashback,3100,0
606695,3003969,2025-06-06,email,upgrade_credito,1500,0
606696,3003969,2025-09-19,push,upgrade_credito,1200,1
606697,3003969,2025-08-17,sms,cashback,2100,0
606698,3003969,2025-05-26,email,generico,2600,0
606699,3003970,2025-04-08,email,cashback,1300,0
606700,3003970,2026-01-26,push,descuento,1000,0
606701,3003971,2026-02-13,sms,generico,1100,0
606702,3003971,2026-01-15,push,descuento,2400,0
606703,3003972,2025-07-13,email,generico,2100,0
606704,3003972,2025-01-22,email,descuento,3900,0
606705,3003972,2025-01-24,email,descuento,3300,0
606706,3003972,2025-06-05,push,upgrade_credito,1300,0
606707,3003974,2025-10-07,push,descuento,500,0
606708,3003974,2026-01-04,push,upgrade_credito,2400,0
606709,3003974,2025-03-30,push,upgrade_credito,3300,0
606710,3003974,2026-03-07,push,generico,3400,0
606711,3003975,2025-12-09,email,generico,2300,0
606712,3003976,2025-04-18,push,descuento,3400,0
606713,3003977,2026-01-30,push,descuento,2800,0
606714,3003978,2025-06-13,push,descuento,2800,0
606715,3003981,2026-02-16,push,generico,3800,0
606716,3003981,2026-02-16,sms,cashback,2100,0
606717,3003982,2025-07-10,email,cashback,3400,0
606718,3003983,2025-10-07,email,descuento,700,0
606719,3003984,2025-08-22,push,generico,2100,0
606720,3003984,2026-02-08,email,cashback,2300,0
606721,3003987,2026-01-24,email,descuento,800,0
606722,3003987,2026-02-14,email,cashback,2100,1
606723,3003987,2025-02-22,email,descuento,3200,0
606724,3003989,2025-10-18,push,cashback,1000,0
606725,3003990,2025-02-01,push,generico,2600,0
606726,3003990,2025-11-27,sms,cashback,2700,0
606727,3003991,2025-11-09,push,descuento,3200,0
606728,3003991,2025-10-03,email,cashback,1500,0
606729,3003991,2025-09-19,push,descuento,600,0
606730,3003992,2025-04-07,push,descuento,2600,0
606731,3003992,2025-01-02,push,generico,1100,0
606732,3003992,2025-08-17,push,cashback,3700,0
606733,3003993,2025-11-28,push,generico,3000,0
606734,3003993,2025-11-12,push,cashback,1200,1
606735,3003994,2025-07-25,sms,generico,3600,0
606736,3003994,2026-01-08,push,generico,2600,0
606737,3003994,2025-09-06,push,descuento,2500,0
606738,3003995,2025-03-19,push,generico,1200,1
606739,3003996,2025-09-05,push,generico,3400,0
606740,3003997,2025-06-24,push,generico,1300,0
606741,3003998,2025-10-23,push,descuento,1000,0
606742,3003999,2025-01-16,push,descuento,3700,0
606743,3003999,2025-11-28,email,upgrade_credito,1600,0
606744,3003999,2025-09-22,push,descuento,3700,0
606745,3004000,2025-07-11,email,descuento,2200,0
606746,3004000,2025-09-17,sms,upgrade_credito,1400,0
606747,3004000,2025-09-05,email,upgrade_credito,2800,0
606748,3004000,2025-03-19,push,generico,1900,0
606749,3004001,2025-01-07,email,generico,4000,0
606750,3004001,2025-06-07,push,generico,3100,0
606751,3004002,2025-11-26,sms,generico,3800,1
606752,3004003,2025-04-25,sms,cashback,2200,0
606753,3004005,2025-01-30,sms,descuento,2700,1
606754,3004005,2026-01-23,email,generico,1700,0
606755,3004008,2026-02-05,push,descuento,1400,1
606756,3004008,2026-01-25,email,cashback,1800,0
606757,3004009,2025-03-27,email,upgrade_credito,3500,0
606758,3004009,2025-07-10,email,cashback,1000,0
606759,3004009,2025-12-11,push,descuento,2000,0
606760,3004011,2025-01-26,push,descuento,900,0
606761,3004013,2025-09-13,sms,cashback,3400,1
606762,3004013,2025-02-08,email,descuento,800,0
606763,3004014,2025-03-10,push,generico,1400,0
606764,3004014,2026-01-23,push,cashback,3400,1
606765,3004014,2025-11-15,email,cashback,3800,1
606766,3004015,2025-03-24,sms,descuento,1100,0
606767,3004015,2025-08-09,push,descuento,1600,0
606768,3004015,2025-04-21,email,descuento,3100,0
606769,3004016,2025-01-14,push,descuento,3100,0
606770,3004016,2025-09-19,push,generico,2900,0
606771,3004016,2025-09-23,email,descuento,1200,0
606772,3004017,2025-08-24,sms,upgrade_credito,700,0
606773,3004017,2025-12-15,push,descuento,1800,0
606774,3004018,2026-01-28,email,upgrade_credito,1700,0
606775,3004018,2025-10-08,email,descuento,1900,0
606776,3004019,2025-03-28,push,generico,1700,0
606777,3004021,2026-03-03,push,generico,2000,0
606778,3004022,2025-07-22,email,descuento,1700,0
606779,3004023,2025-01-16,push,upgrade_credito,600,1
606780,3004024,2026-02-09,push,cashback,500,0
606781,3004024,2025-02-27,push,generico,800,1
606782,3004025,2026-02-08,email,upgrade_credito,3000,0
606783,3004025,2025-07-22,email,generico,2400,0
606784,3004026,2026-02-07,email,upgrade_credito,600,0
606785,3004026,2026-01-22,email,cashback,2800,0
606786,3004027,2025-08-01,email,descuento,2900,0
606787,3004027,2025-09-20,sms,generico,1300,0
606788,3004028,2026-01-29,push,descuento,800,1
606789,3004029,2025-06-05,email,descuento,1700,0
606790,3004029,2025-04-13,email,descuento,2500,1
606791,3004031,2025-09-25,push,upgrade_credito,1500,0
606792,3004031,2025-07-09,email,descuento,1500,0
606793,3004031,2025-07-02,push,generico,1100,0
606794,3004031,2025-10-15,push,cashback,800,0
606795,3004031,2025-07-23,email,generico,2000,0
606796,3004032,2025-06-06,email,generico,1400,0
606797,3004033,2025-04-12,push,upgrade_credito,1600,0
606798,3004036,2026-03-14,email,generico,1700,0
606799,3004037,2025-12-27,sms,generico,1500,0
606800,3004037,2025-06-23,email,generico,3300,0
606801,3004037,2025-09-12,email,generico,1700,0
606802,3004038,2025-02-27,email,generico,3000,1
606803,3004039,2025-11-22,push,generico,1200,0
606804,3004041,2025-02-25,sms,generico,3500,0
606805,3004041,2025-11-03,sms,descuento,3700,0
606806,3004041,2025-08-13,push,upgrade_credito,2600,0
606807,3004042,2026-03-11,sms,cashback,3800,0
606808,3004042,2025-07-20,push,generico,2600,0
606809,3004043,2026-02-21,push,cashback,2600,1
606810,3004043,2026-02-16,push,upgrade_credito,900,0
606811,3004044,2025-08-07,email,cashback,1900,0
606812,3004046,2025-08-01,push,generico,2500,1
606813,3004047,2025-11-19,push,generico,1900,0
606814,3004047,2026-01-01,email,generico,700,0
606815,3004047,2025-12-09,sms,generico,3000,0
606816,3004049,2025-04-22,push,descuento,2900,0
606817,3004050,2025-04-04,email,descuento,1200,0
606818,3004050,2025-11-02,sms,generico,3600,0
606819,3004052,2025-01-17,email,descuento,1800,0
606820,3004053,2025-12-02,push,descuento,3500,0
606821,3004053,2025-01-22,push,cashback,800,0
606822,3004054,2025-04-10,email,upgrade_credito,3700,0
606823,3004055,2025-01-07,push,upgrade_credito,3000,0
606824,3004055,2025-12-29,push,descuento,3400,1
606825,3004055,2026-01-14,email,descuento,2000,0
606826,3004056,2025-03-11,sms,descuento,1200,0
606827,3004056,2025-04-12,sms,upgrade_credito,700,0
606828,3004058,2025-12-21,push,descuento,1200,0
606829,3004059,2025-02-07,push,cashback,4000,0
606830,3004059,2025-06-12,push,generico,1100,0
606831,3004060,2025-10-16,email,descuento,3000,0
606832,3004060,2025-10-05,email,cashback,3600,0
606833,3004061,2025-06-21,push,descuento,500,0
606834,3004065,2025-08-22,email,cashback,3200,1
606835,3004066,2025-10-16,push,descuento,600,0
606836,3004067,2025-11-19,push,upgrade_credito,2100,0
606837,3004067,2026-02-05,sms,descuento,2900,0
606838,3004068,2025-04-20,email,generico,2300,0
606839,3004069,2025-12-28,push,upgrade_credito,2800,0
606840,3004070,2025-03-24,sms,generico,1300,0
606841,3004070,2025-07-12,email,descuento,2900,1
606842,3004071,2025-07-05,sms,generico,1000,0
606843,3004071,2025-03-24,sms,descuento,1900,0
606844,3004072,2026-02-11,email,cashback,2500,0
606845,3004073,2025-10-11,push,descuento,3600,0
606846,3004074,2025-08-17,sms,descuento,2100,0
606847,3004074,2025-01-02,email,upgrade_credito,800,0
606848,3004075,2025-08-07,push,descuento,3100,0
