credito_id,cliente_id,fecha_solicitud,monto_aprobado,plazo_meses,tasa,score_buro,destino,default_90d,dias_mora,monto_recuperado
902541,3005087,2025-05-02,1324000,12,0.052,495,consumo,0,0,0
902542,3005087,2025-12-05,2544000,6,0.0394,554,educacion,0,0,0
902543,3005091,2025-02-03,1142000,6,0.0404,538,educacion,0,0,0
902544,3005091,2025-05-27,692000,18,0.0437,549,consumo,0,0,0
902545,3005093,2025-03-10,11334000,18,0.0406,656,negocio,0,0,0
902546,3005093,2025-06-27,9368000,6,0.0415,513,consumo,1,138,2303000
902547,3005100,2025-12-27,5860000,12,0.0369,581,consumo,0,0,0
902548,3005100,2026-01-01,5600000,6,0.0372,547,negocio,0,0,0
902549,3005101,2025-10-22,5850000,12,0.0441,589,consumo,0,0,0
902550,3005103,2026-01-11,12549000,18,0.042,658,educacion,0,0,0
902551,3005103,2025-06-28,16343000,12,0.0349,740,consumo,0,0,0
902552,3005104,2026-02-13,3105000,6,0.0365,579,negocio,0,0,0
902553,3005105,2025-08-15,2998000,6,0.0376,535,negocio,0,0,0
902554,3005113,2025-02-19,3329000,12,0.0321,606,consumo,0,0,0
902555,3005113,2025-07-16,733000,6,0.0411,550,negocio,0,0,0
902556,3005118,2025-10-02,598000,18,0.0439,516,consumo,0,0,0
902557,3005118,2025-10-27,3810000,12,0.0409,541,educacion,0,0,0
902558,3005119,2025-09-05,4223000,6,0.0398,548,consumo,0,0,0
902559,3005119,2025-10-06,3655000,6,0.0344,602,salud,0,0,0
902560,3005121,2025-10-19,2505000,12,0.0455,529,otros,0,0,0
902561,3005121,2025-11-23,3284000,6,0.0449,486,educacion,0,0,0
902562,3005121,2025-11-06,655000,12,0.0456,502,consumo,0,0,0
902563,3005125,2025-10-19,2108000,12,0.0384,535,educacion,0,0,0
902564,3005126,2025-12-02,9920000,6,0.0411,504,consumo,0,0,0
902565,3005126,2025-01-10,10589000,18,0.0417,608,consumo,0,0,0
902566,3005131,2025-04-30,528000,18,0.0404,478,consumo,0,0,0
902567,3005131,2026-01-09,2745000,24,0.052,515,consumo,0,0,0
902568,3005135,2025-11-22,11535000,6,0.0347,598,negocio,0,0,0
902569,3005136,2026-02-07,2671000,6,0.0292,542,consumo,0,0,0
902570,3005136,2026-02-02,3971000,6,0.0406,544,educacion,0,0,0
902571,3005138,2025-02-11,3593000,6,0.0352,570,consumo,0,0,0
902572,3005141,2025-12-08,3787000,18,0.0465,554,consumo,1,144,1108000
902573,3005142,2025-11-16,4209000,18,0.0534,532,educacion,0,0,0
902574,3005143,2025-09-14,2111000,6,0.0333,552,consumo,0,0,0
902575,3005143,2025-04-17,3124000,18,0.0518,505,negocio,0,0,0
902576,3005146,2025-10-13,5137000,6,0.0364,600,educacion,0,0,0
902577,3005150,2025-12-15,1236000,18,0.055,532,consumo,0,0,0
902578,3005150,2026-01-07,828000,24,0.055,458,negocio,0,0,0
902579,3005150,2026-02-08,1389000,6,0.0428,484,educacion,0,0,0
902580,3005152,2025-10-19,5759000,18,0.0487,588,salud,1,149,2427000
902581,3005153,2025-01-15,4315000,12,0.0411,576,consumo,0,0,0
902582,3005153,2026-02-04,6528000,18,0.0432,572,negocio,0,0,0
902583,3005154,2025-06-07,4462000,6,0.0384,581,consumo,0,0,0
902584,3005155,2025-01-01,14042000,24,0.0465,579,consumo,0,0,0
902585,3005162,2025-06-27,2687000,3,0.0502,449,consumo,0,0,0
902586,3005166,2025-09-10,1369000,18,0.0546,520,consumo,0,0,0
902587,3005167,2025-08-30,2115000,12,0.0385,606,otros,0,0,0
902588,3005167,2025-07-15,2564000,6,0.0304,535,negocio,0,0,0
902589,3005171,2025-07-13,8201000,24,0.055,547,otros,0,0,0
902590,3005172,2025-02-16,819000,24,0.0496,527,educacion,0,0,0
902591,3005176,2025-05-21,765000,18,0.0399,558,consumo,0,0,0
902592,3005176,2025-05-29,2711000,18,0.0444,556,consumo,0,0,0
902593,3005176,2025-05-06,1526000,3,0.0316,524,consumo,0,0,0
902594,3005178,2026-02-07,3651000,6,0.0326,585,negocio,0,0,0
902595,3005179,2025-10-29,6811000,6,0.0358,649,consumo,0,0,0
902596,3005183,2025-05-19,799000,36,0.055,557,otros,0,0,0
902597,3005183,2025-03-21,2071000,12,0.0387,606,consumo,0,0,0
902598,3005186,2025-10-22,2589000,12,0.0452,459,consumo,0,0,0
902599,3005186,2025-05-01,2246000,12,0.0526,510,negocio,0,0,0
902600,3005186,2025-07-25,3400000,3,0.0395,567,consumo,0,0,0
902601,3005187,2025-09-25,571000,24,0.0533,481,educacion,1,148,186000
902602,3005191,2026-02-16,2037000,18,0.0445,524,negocio,0,0,0
902603,3005191,2025-12-01,1283000,12,0.0528,507,consumo,0,0,0
902604,3005193,2025-04-05,2713000,12,0.0429,543,consumo,0,0,0
902605,3005193,2025-08-21,4136000,6,0.0347,530,negocio,0,0,0
902606,3005199,2025-12-26,7149000,6,0.0413,628,consumo,0,0,0
902607,3005204,2025-02-05,6724000,24,0.0507,582,consumo,0,0,0
902608,3005205,2025-04-08,3238000,24,0.0529,529,consumo,0,0,0
902609,3005206,2025-05-01,5262000,18,0.0394,687,negocio,0,0,0
902610,3005208,2025-07-02,1242000,18,0.0477,408,consumo,0,0,0
902611,3005208,2025-08-26,593000,12,0.0461,454,educacion,0,0,0
902612,3005210,2025-04-18,1024000,6,0.0495,462,consumo,0,0,0
902613,3005212,2025-04-01,4846000,12,0.0309,625,negocio,0,0,0
902614,3005216,2025-03-28,1316000,18,0.046,515,negocio,0,0,0
902615,3005226,2025-02-11,4077000,12,0.0511,536,negocio,0,0,0
902616,3005227,2025-06-20,3538000,12,0.0451,500,negocio,0,0,0
902617,3005231,2026-02-28,3637000,12,0.0432,552,consumo,0,0,0
902618,3005235,2025-09-01,6255000,18,0.0446,644,consumo,0,0,0
902619,3005236,2026-01-18,874000,3,0.0343,506,negocio,0,0,0
902620,3005240,2025-12-29,4022000,6,0.0388,541,consumo,0,0,0
902621,3005244,2025-07-09,5445000,6,0.0324,572,negocio,0,0,0
902622,3005249,2026-02-19,2300000,6,0.0399,472,consumo,1,152,1187000
902623,3005250,2025-08-07,489000,3,0.0456,479,negocio,0,0,0
902624,3005250,2025-12-04,1497000,6,0.0453,437,consumo,0,0,0
902625,3005250,2026-01-03,801000,12,0.0431,481,consumo,0,0,0
902626,3005253,2025-07-14,5441000,24,0.0528,464,consumo,0,0,0
902627,3005254,2025-11-26,7171000,12,0.046,590,educacion,0,0,0
902628,3005254,2025-05-23,5704000,24,0.0444,633,consumo,0,0,0
902629,3005255,2025-10-02,1236000,18,0.0462,553,salud,0,0,0
902630,3005255,2025-11-30,5042000,12,0.0346,556,educacion,0,0,0
902631,3005258,2026-01-08,9646000,3,0.0295,696,consumo,0,0,0
902632,3005258,2026-02-05,11996000,12,0.0351,628,consumo,0,0,0
902633,3005259,2025-10-17,2359000,3,0.048,423,otros,0,0,0
902634,3005261,2025-12-21,2426000,6,0.0421,574,consumo,0,0,0
902635,3005261,2025-07-04,1425000,24,0.0416,597,educacion,0,0,0
902636,3005264,2025-09-17,2239000,12,0.0413,538,salud,0,0,0
902637,3005266,2025-11-03,5067000,18,0.0413,598,consumo,0,0,0
902638,3005266,2026-01-30,4954000,12,0.0494,516,salud,0,0,0
902639,3005266,2026-01-11,4758000,24,0.0469,523,consumo,0,0,0
902640,3005271,2025-12-01,15193000,6,0.0394,671,educacion,0,0,0
902641,3005274,2025-07-16,1216000,18,0.0438,523,salud,1,161,646000
902642,3005276,2025-09-04,4329000,18,0.0409,648,educacion,0,0,0
902643,3005279,2025-11-20,2651000,24,0.055,588,consumo,0,0,0
902644,3005282,2025-12-06,1173000,12,0.0372,558,consumo,0,0,0
902645,3005285,2026-01-18,4363000,24,0.055,623,consumo,0,0,0
902646,3005287,2026-01-07,1054000,12,0.0424,472,consumo,0,0,0
902647,3005290,2026-02-22,1429000,36,0.055,478,consumo,0,0,0
902648,3005293,2025-04-08,4337000,18,0.047,616,negocio,0,0,0
902649,3005294,2025-12-31,8945000,6,0.041,572,negocio,0,0,0
902650,3005294,2026-02-02,2997000,6,0.0382,526,consumo,0,0,0
902651,3005297,2025-03-23,670000,24,0.0517,500,salud,0,0,0
902652,3005297,2025-11-21,1108000,18,0.0444,490,otros,0,0,0
902653,3005297,2026-01-13,1358000,12,0.0381,486,salud,0,0,0
902654,3005299,2025-06-26,7463000,12,0.0397,614,consumo,0,0,0
902655,3005299,2025-07-25,7867000,6,0.0326,704,educacion,0,0,0
902656,3005302,2025-11-10,6584000,6,0.0265,635,otros,0,0,0
902657,3005302,2025-09-19,9784000,6,0.0395,690,consumo,0,0,0
902658,3005306,2025-02-13,685000,12,0.043,470,consumo,0,0,0
902659,3005308,2025-10-15,1549000,12,0.034,557,consumo,0,0,0
902660,3005308,2025-10-16,5136000,6,0.0393,522,negocio,0,0,0
902661,3005308,2025-10-30,5072000,12,0.0455,526,consumo,1,154,2382000
902662,3005309,2025-09-08,11425000,12,0.0431,578,consumo,0,0,0
902663,3005310,2025-11-08,6949000,24,0.043,655,consumo,0,0,0
902664,3005312,2025-10-29,4359000,18,0.0546,512,negocio,0,0,0
902665,3005312,2026-02-14,7616000,12,0.0402,535,consumo,0,0,0
902666,3005313,2025-08-22,1343000,12,0.0415,620,consumo,0,0,0
902667,3005321,2025-12-06,6242000,12,0.0391,583,negocio,0,0,0
902668,3005322,2025-11-24,2680000,3,0.0397,555,otros,0,0,0
902669,3005322,2025-07-16,933000,18,0.0472,513,educacion,0,0,0
902670,3005329,2025-08-21,3337000,3,0.0393,541,otros,0,0,0
902671,3005330,2025-08-12,2500000,18,0.0525,517,consumo,0,0,0
902672,3005330,2026-01-31,2923000,18,0.0521,566,negocio,0,0,0
902673,3005333,2025-05-27,5107000,24,0.0501,611,otros,0,0,0
902674,3005336,2025-08-23,10749000,12,0.0388,652,educacion,0,0,0
902675,3005336,2025-02-01,10881000,12,0.0502,573,consumo,0,0,0
902676,3005337,2025-08-21,5048000,3,0.0489,567,consumo,1,164,2124000
902677,3005339,2025-06-21,8266000,12,0.0358,636,negocio,0,0,0
902678,3005339,2025-06-07,7427000,18,0.0494,613,otros,0,0,0
902679,3005341,2025-10-05,4493000,18,0.0451,563,salud,0,0,0
902680,3005345,2025-07-08,7155000,18,0.0442,597,salud,0,0,0
902681,3005346,2026-01-07,11841000,12,0.0363,706,negocio,0,0,0
902682,3005346,2026-02-05,15922000,6,0.0298,749,salud,0,0,0
902683,3005349,2025-10-13,5296000,18,0.0523,504,negocio,0,0,0
902684,3005350,2026-02-18,7383000,3,0.0436,584,consumo,0,0,0
902685,3005350,2026-02-14,2787000,12,0.0326,630,negocio,1,163,756000
902686,3005351,2025-11-04,6985000,18,0.0461,563,consumo,1,147,4287000
902687,3005354,2025-10-24,4868000,6,0.0368,518,educacion,1,160,2379000
902688,3005360,2025-07-31,4883000,3,0.0455,505,salud,1,156,2070000
902689,3005360,2025-05-16,7032000,24,0.055,557,negocio,1,141,3633000
902690,3005361,2025-01-30,5733000,18,0.0449,581,salud,0,0,0
902691,3005363,2025-07-17,6634000,24,0.0489,633,otros,0,0,0
902692,3005368,2025-01-19,2783000,24,0.055,481,educacion,1,142,1597000
902693,3005368,2025-06-22,2339000,18,0.055,404,otros,0,0,0
902694,3005368,2025-01-05,991000,6,0.0368,495,otros,0,0,0
902695,3005369,2025-06-30,14866000,6,0.0347,713,salud,0,0,0
902696,3005372,2025-10-16,1699000,6,0.0399,567,otros,0,0,0
902697,3005372,2025-06-15,1764000,12,0.0435,471,negocio,0,0,0
902698,3005377,2026-02-02,5592000,12,0.0431,503,negocio,0,0,0
902699,3005385,2025-02-16,5565000,3,0.0293,663,consumo,0,0,0
902700,3005389,2025-01-14,6610000,12,0.0381,636,consumo,0,0,0
902701,3005389,2025-07-06,6733000,12,0.0448,587,negocio,0,0,0
902702,3005391,2025-11-29,8567000,3,0.0332,595,negocio,0,0,0
902703,3005393,2026-02-17,2988000,12,0.0346,526,educacion,0,0,0
902704,3005393,2026-02-18,2007000,6,0.0301,655,otros,0,0,0
902705,3005394,2025-08-21,7995000,6,0.0343,592,negocio,0,0,0
902706,3005397,2025-07-21,726000,12,0.0455,510,consumo,0,0,0
902707,3005401,2025-12-17,1755000,24,0.0426,629,educacion,0,0,0
902708,3005401,2025-09-20,1981000,36,0.055,716,consumo,0,0,0
902709,3005406,2026-02-17,2917000,24,0.0421,577,negocio,0,0,0
902710,3005406,2025-06-22,963000,18,0.0445,580,otros,0,0,0
902711,3005407,2025-02-25,10527000,12,0.0406,593,consumo,0,0,0
902712,3005407,2025-05-21,2172000,12,0.0415,612,consumo,0,0,0
902713,3005411,2025-09-09,1239000,24,0.0434,520,negocio,0,0,0
902714,3005411,2025-02-02,714000,6,0.033,558,consumo,0,0,0
902715,3005412,2026-02-10,2407000,6,0.0423,495,consumo,0,0,0
902716,3005412,2026-01-15,2021000,6,0.0398,459,consumo,0,0,0
902717,3005414,2025-06-18,1965000,18,0.0538,539,consumo,0,0,0
902718,3005414,2025-06-07,3909000,6,0.0386,571,consumo,0,0,0
902719,3005418,2026-02-18,2196000,36,0.055,548,consumo,0,0,0
902720,3005419,2025-10-22,2531000,12,0.044,362,consumo,0,0,0
902721,3005422,2025-03-21,2112000,12,0.0488,542,negocio,0,0,0
902722,3005422,2025-03-07,897000,6,0.0384,549,educacion,0,0,0
902723,3005427,2025-01-28,12406000,12,0.0284,727,consumo,0,0,0
902724,3005427,2025-08-03,8733000,18,0.0322,729,consumo,0,0,0
902725,3005428,2025-07-20,1356000,12,0.0449,513,negocio,0,0,0
902726,3005431,2025-11-17,5664000,3,0.0431,576,consumo,0,0,0
902727,3005432,2025-10-04,3352000,12,0.0404,510,consumo,0,0,0
902728,3005433,2025-07-22,4780000,3,0.033,557,negocio,0,0,0
902729,3005433,2025-12-08,4409000,36,0.055,580,negocio,0,0,0
902730,3005436,2025-12-20,5857000,12,0.044,525,educacion,0,0,0
902731,3005437,2025-08-13,5418000,6,0.0381,613,negocio,0,0,0
902732,3005437,2025-03-05,3647000,6,0.0417,541,negocio,0,0,0
902733,3005439,2025-07-20,1296000,3,0.0314,481,otros,1,135,498000
902734,3005443,2025-10-19,10114000,6,0.0427,659,consumo,0,0,0
902735,3005445,2025-11-09,5410000,3,0.0372,491,negocio,1,154,2887000
902736,3005446,2025-07-04,3444000,18,0.0408,580,negocio,0,0,0
902737,3005453,2026-01-15,2736000,12,0.041,531,consumo,0,0,0
902738,3005454,2025-10-12,2928000,12,0.0404,580,consumo,0,0,0
902739,3005459,2026-02-25,1805000,3,0.0275,686,educacion,0,0,0
902740,3005459,2026-02-28,4446000,18,0.0341,706,consumo,0,0,0
902741,3005465,2026-02-28,9945000,3,0.0359,695,negocio,0,0,0
902742,3005465,2025-10-12,5310000,6,0.0401,608,salud,0,0,0
902743,3005467,2025-12-28,8121000,24,0.04,567,negocio,0,0,0
902744,3005469,2025-03-23,10523000,12,0.0351,642,consumo,0,0,0
902745,3005471,2025-03-12,8730000,12,0.0334,703,consumo,0,0,0
902746,3005472,2026-02-08,3690000,6,0.0397,642,consumo,0,0,0
902747,3005472,2026-02-19,9065000,12,0.043,655,educacion,0,0,0
902748,3005473,2025-08-22,5566000,12,0.0425,654,consumo,0,0,0
902749,3005473,2025-05-05,2080000,24,0.0493,544,consumo,0,0,0
902750,3005474,2025-03-18,5787000,12,0.042,565,salud,0,0,0
902751,3005474,2025-06-08,5057000,6,0.0336,553,negocio,0,0,0
902752,3005475,2025-02-06,3945000,12,0.0544,515,otros,0,0,0
902753,3005475,2025-07-09,4848000,36,0.055,524,negocio,1,154,1855000
902754,3005475,2025-02-21,4267000,12,0.0353,653,salud,1,147,1096000
902755,3005478,2025-01-01,2494000,24,0.0481,484,educacion,1,146,827000
902756,3005478,2025-11-01,926000,12,0.0375,399,consumo,0,0,0
902757,3005494,2026-01-09,2021000,6,0.0386,534,negocio,0,0,0
902758,3005495,2025-02-11,1867000,12,0.0357,529,salud,0,0,0
902759,3005496,2025-09-27,2400000,12,0.0451,702,consumo,0,0,0
902760,3005496,2026-02-21,17270000,12,0.0329,610,negocio,0,0,0
902761,3005496,2025-06-01,15038000,12,0.0302,743,salud,0,0,0
902762,3005497,2025-04-12,15038000,18,0.0407,666,consumo,0,0,0
902763,3005497,2025-07-29,8485000,6,0.0363,613,consumo,0,0,0
902764,3005497,2025-01-14,9852000,6,0.0331,610,negocio,0,0,0
902765,3005500,2025-01-02,9821000,18,0.0444,584,consumo,0,0,0
902766,3005501,2025-08-16,590000,24,0.0486,484,negocio,0,0,0
902767,3005502,2025-10-22,502000,3,0.0401,519,educacion,0,0,0
902768,3005502,2026-02-22,537000,36,0.055,495,otros,0,0,0
902769,3005503,2025-06-25,1751000,24,0.055,479,consumo,0,0,0
902770,3005503,2025-01-02,1431000,6,0.0408,505,educacion,0,0,0
902771,3005510,2026-02-24,5372000,24,0.055,536,consumo,0,0,0
902772,3005510,2026-02-22,3493000,12,0.0331,581,consumo,0,0,0
902773,3005511,2026-02-16,14472000,36,0.048,694,salud,0,0,0
902774,3005513,2026-01-01,5158000,12,0.049,444,consumo,1,147,2911000
902775,3005515,2025-12-28,2698000,12,0.042,559,consumo,1,145,1090000
902776,3005515,2025-09-29,1103000,18,0.0444,497,consumo,0,0,0
902777,3005524,2025-02-06,3667000,12,0.0356,594,educacion,0,0,0
902778,3005526,2025-05-24,2189000,18,0.0527,500,negocio,1,150,613000
902779,3005527,2025-09-08,3233000,12,0.0447,502,educacion,0,0,0
902780,3005527,2025-02-03,1887000,36,0.055,520,negocio,0,0,0
902781,3005528,2025-07-28,3687000,36,0.0492,577,salud,0,0,0
902782,3005528,2025-07-23,6884000,12,0.0419,644,educacion,0,0,0
902783,3005532,2025-11-27,943000,24,0.0473,563,consumo,0,0,0
902784,3005533,2025-08-15,5170000,6,0.0368,589,educacion,0,0,0
902785,3005534,2025-11-14,3897000,12,0.0458,528,salud,0,0,0
902786,3005536,2025-07-07,3631000,3,0.0332,583,negocio,0,0,0
902787,3005536,2025-11-05,1850000,3,0.0339,630,salud,0,0,0
902788,3005544,2025-05-16,10124000,24,0.044,652,consumo,0,0,0
902789,3005546,2025-01-05,9505000,6,0.0377,598,negocio,0,0,0
902790,3005546,2026-02-04,6340000,3,0.0367,640,salud,0,0,0
902791,3005549,2025-05-27,4863000,6,0.0338,574,consumo,0,0,0
902792,3005549,2025-10-16,18090000,12,0.0362,677,consumo,0,0,0
902793,3005549,2026-01-08,12568000,6,0.0364,735,negocio,0,0,0
902794,3005552,2026-02-19,1807000,6,0.0464,432,otros,0,0,0
902795,3005553,2026-01-06,2159000,12,0.0397,496,salud,0,0,0
902796,3005553,2026-02-25,979000,18,0.0491,437,consumo,0,0,0
902797,3005554,2025-12-01,1365000,3,0.0404,496,negocio,0,0,0
902798,3005554,2025-10-16,2908000,18,0.0451,420,negocio,1,138,1582000
902799,3005555,2026-02-05,2874000,24,0.0442,568,consumo,1,147,730000
902800,3005555,2025-05-26,2441000,3,0.0349,561,educacion,0,0,0
902801,3005555,2025-11-22,4256000,18,0.0483,553,salud,0,0,0
902802,3005556,2025-11-13,1103000,12,0.0545,525,negocio,0,0,0
902803,3005557,2026-02-11,1314000,6,0.04,543,negocio,0,0,0
902804,3005558,2025-01-11,2402000,12,0.0414,500,educacion,0,0,0
902805,3005558,2025-11-14,1265000,18,0.0439,562,negocio,0,0,0
902806,3005562,2025-09-15,1385000,12,0.0383,549,salud,0,0,0
902807,3005563,2025-01-24,1519000,24,0.0429,622,salud,0,0,0
902808,3005563,2025-12-22,3196000,12,0.0409,497,consumo,0,0,0
902809,3005566,2025-05-25,7678000,6,0.0389,578,otros,0,0,0
902810,3005566,2025-08-17,2721000,6,0.0383,569,educacion,0,0,0
902811,3005568,2026-01-21,7468000,12,0.0496,486,negocio,0,0,0
902812,3005568,2026-01-04,6591000,24,0.0501,616,salud,0,0,0
902813,3005569,2025-01-16,6259000,12,0.0433,611,educacion,0,0,0
902814,3005569,2025-05-23,6484000,3,0.0321,564,consumo,0,0,0
902815,3005574,2025-06-17,4373000,12,0.0387,601,educacion,0,0,0
902816,3005575,2025-06-23,2011000,3,0.0455,490,consumo,0,0,0
902817,3005576,2025-07-24,3712000,6,0.0408,547,consumo,0,0,0
902818,3005581,2026-01-27,2111000,12,0.0409,612,consumo,0,0,0
902819,3005581,2025-11-22,4768000,18,0.0381,621,otros,0,0,0
902820,3005583,2025-01-10,4229000,6,0.0341,534,consumo,0,0,0
902821,3005596,2025-08-08,1449000,36,0.0547,566,consumo,0,0,0
902822,3005596,2025-12-02,2323000,12,0.0356,676,consumo,0,0,0
902823,3005597,2025-07-15,906000,12,0.0428,534,consumo,1,146,228000
902824,3005597,2026-02-15,655000,3,0.0397,477,consumo,0,0,0
902825,3005602,2026-01-26,3802000,24,0.0502,610,educacion,0,0,0
902826,3005605,2026-02-13,6853000,18,0.0415,598,educacion,0,0,0
902827,3005606,2025-04-18,1102000,3,0.0427,504,consumo,0,0,0
902828,3005607,2025-09-24,3669000,12,0.0452,578,consumo,0,0,0
902829,3005610,2025-07-13,3096000,12,0.0474,470,consumo,0,0,0
902830,3005611,2025-07-25,10999000,18,0.0456,562,negocio,1,149,6524000
902831,3005611,2026-02-10,7506000,6,0.042,541,educacion,0,0,0
902832,3005615,2025-03-15,1938000,6,0.0355,558,consumo,0,0,0
902833,3005615,2025-02-26,5151000,12,0.0502,497,negocio,0,0,0
902834,3005616,2026-01-04,4205000,3,0.0449,515,negocio,0,0,0
902835,3005616,2025-11-12,6798000,3,0.0411,527,otros,0,0,0
902836,3005617,2025-09-29,12454000,6,0.0355,649,educacion,0,0,0
902837,3005617,2025-05-07,10250000,12,0.0457,546,negocio,0,0,0
902838,3005618,2026-02-14,1438000,12,0.0539,463,consumo,1,155,370000
902839,3005620,2025-12-07,2218000,18,0.0477,534,consumo,0,0,0
902840,3005624,2025-04-27,2918000,18,0.0425,488,consumo,0,0,0
902841,3005627,2025-11-07,1348000,6,0.0342,651,otros,0,0,0
902842,3005628,2025-08-03,1985000,12,0.0399,660,consumo,0,0,0
902843,3005629,2025-01-26,1241000,12,0.0408,478,consumo,0,0,0
902844,3005630,2025-08-26,2419000,6,0.0364,566,negocio,0,0,0
902845,3005637,2025-06-11,7838000,36,0.055,652,salud,1,171,3500000
902846,3005637,2025-11-14,12483000,12,0.042,603,negocio,0,0,0
902847,3005640,2025-04-20,956000,6,0.0401,502,consumo,0,0,0
902848,3005640,2025-01-25,1859000,6,0.0437,512,consumo,0,0,0
902849,3005645,2025-01-10,2976000,12,0.0404,605,educacion,0,0,0
902850,3005645,2026-02-10,898000,3,0.0323,662,consumo,0,0,0
902851,3005645,2025-05-01,3938000,12,0.0449,557,otros,0,0,0
902852,3005652,2026-01-22,3128000,12,0.044,441,educacion,0,0,0
902853,3005657,2025-03-20,5928000,6,0.0435,538,consumo,0,0,0
902854,3005658,2025-08-12,5048000,12,0.0371,604,consumo,0,0,0
902855,3005658,2025-12-16,10480000,24,0.0517,582,consumo,0,0,0
902856,3005660,2025-05-22,2843000,3,0.0382,579,consumo,0,0,0
902857,3005660,2025-05-21,759000,12,0.0423,516,consumo,1,151,286000
902858,3005663,2025-08-02,2445000,24,0.0475,521,negocio,0,0,0
902859,3005663,2025-04-15,3458000,18,0.0437,537,negocio,0,0,0
902860,3005670,2025-02-28,2427000,12,0.0478,478,negocio,0,0,0
902861,3005670,2026-02-08,8337000,6,0.0392,589,salud,0,0,0
902862,3005674,2025-05-22,1080000,24,0.0471,544,educacion,1,167,424000
902863,3005674,2025-12-29,652000,12,0.0407,576,consumo,0,0,0
902864,3005675,2025-12-15,3485000,36,0.055,529,otros,0,0,0
902865,3005675,2025-12-27,5689000,18,0.041,630,negocio,0,0,0
902866,3005677,2025-10-25,2019000,3,0.0408,580,salud,0,0,0
902867,3005681,2025-08-22,558000,36,0.0545,639,consumo,0,0,0
902868,3005682,2025-04-05,2585000,6,0.0411,499,negocio,0,0,0
902869,3005683,2025-12-17,2997000,3,0.0343,556,consumo,0,0,0
902870,3005683,2026-01-25,3772000,6,0.0419,439,consumo,1,150,1683000
902871,3005684,2026-01-29,4879000,24,0.0437,571,negocio,0,0,0
902872,3005684,2026-02-16,3576000,12,0.0388,643,otros,0,0,0
902873,3005686,2025-10-20,624000,12,0.0467,529,negocio,0,0,0
902874,3005697,2025-12-04,2821000,6,0.0424,533,negocio,0,0,0
902875,3005697,2025-12-30,3668000,12,0.0395,535,salud,0,0,0
902876,3005698,2025-02-01,3427000,6,0.0401,443,negocio,1,149,912000
902877,3005698,2025-09-28,3322000,3,0.0444,468,consumo,0,0,0
902878,3005699,2025-11-11,1502000,12,0.0431,545,consumo,0,0,0
902879,3005705,2025-12-31,2971000,24,0.0483,653,consumo,0,0,0
902880,3005707,2025-07-18,6858000,6,0.0347,528,consumo,0,0,0
902881,3005711,2025-11-23,1708000,3,0.038,614,educacion,0,0,0
902882,3005711,2026-01-21,6402000,18,0.0496,504,educacion,1,144,3198000
902883,3005712,2025-11-05,9322000,18,0.0484,543,otros,0,0,0
902884,3005713,2026-02-22,1419000,3,0.0306,620,educacion,0,0,0
902885,3005716,2025-05-24,11531000,18,0.0437,616,consumo,0,0,0
