cliente_id,edad,genero,ciudad,departamento,ocupacion,ingreso_declarado,kyc_nivel,canal_adquisicion,antiguedad_meses,recencia_dias,frecuencia_tx,monto_total,monto_promedio,ticket_mediano,pct_tx_internacional,num_categorias_mcc,canal_preferido,gasto_promedio_mensual,saldo_promedio_ult3m,num_sesiones_ult30d,duracion_sesion_promedio,os_principal,num_tickets,csat_promedio,tiene_credito,score_buro,abandono,gasto_proximo_trim
3003234,21,M,Barranquilla,Atlantico,independiente,1847100,nivel_1,ads_meta,8,2,140,3570500,25504,20450,0.021,10,app_qr,328462,554900,36,49.2,Android,1,3.8,0,,0,2205800
3003235,39,M,Pereira,Risaralda,empleado,1826700,nivel_2,ads_google,28,87,2,47000,23500,23500,0,2,link,3133,533500,0,,Android,2,5,0,,0,10400
3003236,27,M,Bogota,Bogota DC,empleado,1937200,nivel_2,influencer,38,20,16,447800,27988,20600,0,5,app_qr,27533,402300,5,35.8,Android,0,,1,599,0,41400
3003237,26,M,Barranquilla,Atlantico,independiente,1385600,nivel_2,referido,15,12,21,461600,21981,17600,0.095,7,app_qr,25200,428600,4,24,Android,0,,0,,0,42700
3003238,34,F,Barranquilla,Atlantico,empleado,3899100,nivel_3,ads_meta,50,8,43,1539800,35809,29200,0,7,tarjeta,70033,971100,10,63,Android,0,,1,613,0,764900
3003239,33,M,Pereira,Risaralda,empleado,1953900,nivel_1,organico,39,42,17,365400,21494,15000,0,5,tarjeta,19300,830600,0,,Android,0,,1,589,0,47100
3003240,24,F,Bogota,Bogota DC,independiente,791700,nivel_3,influencer,40,1,37,626700,16938,12100,0.027,7,app_qr,29307,256800,9,21.1,iOS,0,,1,528,0,87200
3003241,21,M,Cucuta,Norte de Santander,independiente,1667700,nivel_2,ads_meta,28,37,22,479000,21773,18050,0,7,app_qr,28853,249100,8,38.1,iOS,0,,1,538,0,66600
3003242,29,M,Bogota,Bogota DC,empleado,1581700,nivel_3,organico,12,36,9,144500,16056,11500,0.111,5,app_qr,5100,856700,2,54.8,Android,0,,0,,0,10400
3003243,42,F,Cali,Valle del Cauca,empleado,1456500,nivel_2,referido,6,16,29,883800,30476,25900,0.034,8,tarjeta,122633,553200,4,27.4,iOS,1,3.9,1,503,0,4e+05
3003244,30,F,Bogota,Bogota DC,independiente,1491900,nivel_2,ads_meta,35,4,17,491600,28918,20000,0,5,app_qr,21900,458300,3,38.9,iOS,0,,0,,0,109500
3003245,35,M,Bogota,Bogota DC,independiente,1777700,nivel_1,ads_google,42,15,17,387000,22765,16600,0,7,tarjeta,16320,370900,4,79.6,Android,0,,0,,0,81300
3003246,34,F,Bogota,Bogota DC,estudiante,1045600,nivel_1,ads_google,50,3,26,560300,21550,19100,0,7,app_qr,24300,448800,7,33.8,Android,1,2.7,0,,0,135800
3003247,30,F,Medellin,Antioquia,pensionado,1967500,nivel_3,organico,46,26,18,589100,32728,27150,0,5,app_qr,17467,952500,5,19.9,iOS,1,4.2,0,,0,53800
3003248,18,M,Pereira,Risaralda,empleado,872400,nivel_2,ads_meta,23,2,16,274300,17144,13650,0.062,7,app_qr,13007,367900,4,24.2,iOS,0,,0,,0,114000
3003249,18,F,Medellin,Antioquia,empleado,1302400,nivel_2,organico,13,17,25,603100,24124,17400,0,8,app_qr,41238,694400,6,69.6,Android,0,,0,,0,330200
3003250,50,M,Pereira,Risaralda,estudiante,563300,nivel_1,organico,4,66,8,113700,14212,11750,0,5,app_qr,28425,141900,0,,Android,0,,0,,1,94200
3003251,18,F,Cali,Valle del Cauca,independiente,1131000,nivel_2,ads_meta,49,3,45,976200,21693,16700,0.044,9,tarjeta,42480,373100,9,39.1,Android,0,,0,,0,387500
3003252,40,M,Bogota,Bogota DC,empleado,4078500,nivel_3,ads_meta,29,13,37,1386200,37465,27900,0.027,10,app_qr,83633,1309100,8,67.2,Android,0,,0,,0,581400
3003253,43,M,Bogota,Bogota DC,empleado,4516800,nivel_1,ads_google,38,1,25,1314400,52576,41700,0,6,tarjeta,60000,1484900,4,55.4,iOS,1,5,1,664,0,164900
3003254,29,F,Bogota,Bogota DC,empleado,1459700,nivel_3,organico,28,10,20,383600,19180,12700,0,8,app_qr,24020,539400,4,67,iOS,0,,1,628,0,74100
3003255,35,M,Bogota,Bogota DC,estudiante,1454400,nivel_3,ads_meta,21,32,19,500100,26321,26700,0,6,app_qr,23227,760400,9,37.7,Android,0,,1,623,0,41800
3003256,34,F,Cali,Valle del Cauca,estudiante,589400,nivel_2,ads_meta,38,2,76,1107800,14576,10350,0,10,app_qr,55720,167500,22,68.9,Android,0,,0,,0,262300
3003257,48,M,Medellin,Antioquia,pensionado,2089500,nivel_2,influencer,44,25,19,373800,19674,14200,0,6,tarjeta,17313,647900,5,50.8,iOS,0,,1,572,0,100900
3003258,18,F,Bogota,Bogota DC,independiente,2656700,nivel_1,referido,39,2,9,198000,22000,15200,0.111,3,app_qr,7833,711700,5,35.3,Android,1,2.8,0,,0,30700
3003259,27,M,Medellin,Antioquia,independiente,1918600,nivel_2,organico,50,140,3,99400,33133,37000,0,1,app_qr,6627,602400,0,,iOS,0,,0,,0,5400
3003260,34,F,Bogota,Bogota DC,empleado,1851600,nivel_1,organico,5,1,57,1542100,27054,20300,0.018,9,app_qr,251140,401700,20,35.8,iOS,0,,0,,0,1928700
3003261,46,M,Bogota,Bogota DC,empleado,2123000,nivel_3,organico,42,36,10,246500,24650,26500,0,5,app_qr,16433,743600,2,91.2,iOS,0,,0,,0,61300
3003262,33,F,Bogota,Bogota DC,empleado,2060200,nivel_3,organico,50,5,9,197600,21956,19400,0,4,app_qr,11067,354100,1,56,Android,0,,1,543,0,35400
3003263,33,M,Medellin,Antioquia,empleado,731700,nivel_2,ads_google,39,5,22,581200,26418,13600,0,5,app_qr,33300,105100,4,24.1,Android,0,,0,,0,175100
3003264,33,M,Cali,Valle del Cauca,estudiante,671700,nivel_2,referido,13,2,11,106000,9636,7600,0,5,app_qr,6462,342000,2,61.1,Android,0,,0,,0,7900
3003265,37,M,Manizales,Caldas,independiente,1201900,nivel_2,ads_meta,16,1,41,997600,24332,15900,0,8,app_qr,55973,447500,10,67.5,Android,1,4.9,1,560,0,77300
3003266,18,F,Quito,Pichincha,independiente,1305800,nivel_3,ads_google,32,6,21,448800,21371,15400,0,7,app_qr,25427,489000,8,22.4,Android,0,,0,,1,159400
3003267,27,M,Medellin,Antioquia,independiente,2053100,nivel_2,referido,27,6,36,1228500,34125,20250,0.056,9,app_qr,62307,977400,10,38,Android,1,4.4,0,,0,187200
3003268,24,M,Cucuta,Norte de Santander,independiente,1455200,nivel_1,ads_google,4,4,103,2438700,23677,21300,0.039,10,app_qr,480650,234100,28,87.7,Android,1,3.5,0,,0,5638800
3003269,30,M,Bogota,Bogota DC,pensionado,743700,nivel_2,organico,24,2,69,1037300,15033,10800,0.029,10,app_qr,49547,378000,22,55.8,Android,1,3.2,0,,0,789100
3003270,29,M,Cartagena,Bolivar,estudiante,1107200,nivel_2,referido,39,211,3,36400,12133,13000,0,2,tarjeta,1807,447500,0,,Android,0,,0,,1,6300
3003271,37,F,Bogota,Bogota DC,independiente,1304300,nivel_2,ads_meta,48,19,54,1200800,22237,20150,0.037,10,app_qr,55613,468400,9,75.7,Android,0,,1,487,0,255800
3003272,35,F,Cali,Valle del Cauca,empleado,1758500,nivel_2,organico,5,13,13,282200,21708,18300,0,5,app_qr,49900,716000,2,12.4,Android,0,,0,,1,95800
3003273,43,M,Cali,Valle del Cauca,independiente,2831600,nivel_2,ads_meta,15,76,9,187000,20778,18300,0,4,app_qr,8420,1021000,2,50.3,Android,0,,0,,1,24300
3003274,46,F,Bogota,Bogota DC,independiente,1953500,nivel_2,organico,32,9,51,1502600,29463,23700,0,8,app_qr,79393,921300,16,123.6,iOS,0,,0,,0,821400
3003275,18,F,Manizales,Caldas,empleado,1002600,nivel_1,ads_google,5,2,62,1171100,18889,15400,0.032,9,app_qr,141700,453600,12,30.9,Android,0,,0,,0,1044900
3003276,20,F,Medellin,Antioquia,empleado,2975500,nivel_1,ads_google,39,33,17,501600,29506,27800,0,6,tarjeta,19860,1189800,8,48.1,iOS,1,3.1,0,,1,95600
3003277,41,F,Bucaramanga,Santander,estudiante,1049600,nivel_2,ads_meta,37,21,16,357500,22344,16550,0.062,4,app_qr,14333,177600,4,17.7,iOS,0,,1,604,0,129200
3003278,33,F,Cali,Valle del Cauca,empleado,4773900,nivel_2,referido,29,1,59,2591800,43929,37300,0.068,9,app_qr,137327,838500,12,37.1,iOS,0,,0,,0,539300
3003279,50,M,Bogota,Bogota DC,independiente,5735900,nivel_1,organico,31,4,99,5119200,51709,33700,0.02,10,app_qr,218520,1778800,28,67.2,Android,0,,1,668,0,842600
3003280,37,M,Lima,Lima,estudiante,755700,nivel_3,referido,46,28,38,472800,12442,9350,0.053,10,app_qr,24520,388000,7,35.5,Android,2,3.3,0,,0,52500
3003281,21,F,Cali,Valle del Cauca,independiente,714600,nivel_1,ads_meta,9,10,27,435400,16126,11900,0,5,app_qr,33444,166100,8,67.2,Android,1,3.4,0,,0,325900
3003282,35,F,Bogota,Bogota DC,empleado,2420000,nivel_3,organico,41,5,32,1068100,33378,25400,0,9,app_qr,48280,607700,6,63.1,iOS,1,3.5,1,591,1,242900
3003283,36,F,Bogota,Bogota DC,empleado,3018300,nivel_1,ads_meta,27,34,16,642600,40162,32550,0,3,app_qr,22287,1021800,2,49,Android,0,,0,,0,17100
3003284,18,F,Pereira,Risaralda,empleado,3033700,nivel_3,organico,20,88,9,282400,31378,20800,0,4,app_qr,15980,1155100,2,33.1,iOS,1,3.1,0,,1,21500
3003285,30,F,Bogota,Bogota DC,independiente,1184200,nivel_2,organico,26,66,34,624700,18374,14200,0,9,app_qr,26293,314500,8,17.9,iOS,0,,0,,0,109700
3003286,19,F,Bogota,Bogota DC,estudiante,364800,nivel_1,referido,47,106,1,8300,8300,8300,0,1,app_qr,553,157900,1,29,Android,1,2.7,0,,1,7100
3003287,32,F,Cali,Valle del Cauca,pensionado,1208700,nivel_1,ads_google,2,3,28,611600,21843,16100,0,9,tarjeta,257600,314400,3,60.6,Android,0,,0,,0,606400
3003288,21,F,Lima,Lima,pensionado,1825000,nivel_2,referido,43,153,2,58100,29050,29050,0,0,app_qr,3120,704800,0,,iOS,0,,0,,1,3900
3003289,41,F,Quito,Pichincha,independiente,1518400,nivel_2,organico,39,38,10,182400,18240,17250,0,3,app_qr,9380,313500,3,26.8,Android,0,,0,,0,57300
3003290,20,F,Manizales,Caldas,independiente,945200,nivel_3,organico,7,4,18,278300,15461,11200,0,8,tarjeta,32314,493300,5,63.6,Android,2,5,0,,0,2e+05
3003291,31,M,Cucuta,Norte de Santander,pensionado,1189800,nivel_2,ads_meta,3,8,17,307300,18076,18100,0,6,app_qr,60867,555200,8,51,Android,1,4.1,0,,0,436100
3003292,46,M,Bogota,Bogota DC,empleado,1260100,nivel_2,organico,41,1,22,360400,16382,15100,0.136,8,app_qr,18007,528600,7,48.3,iOS,1,4.6,0,,0,283400
3003293,33,F,Bogota,Bogota DC,independiente,1959300,nivel_2,influencer,33,1,10,348300,34830,24600,0,4,app_qr,20687,582600,4,37.9,Android,0,,1,595,0,116000
3003294,51,F,Bucaramanga,Santander,empleado,4315600,nivel_1,ads_google,38,1,36,1448400,40233,34250,0.028,8,app_qr,74727,1486600,8,51,Android,0,,0,,0,865100
3003295,19,M,Barranquilla,Atlantico,independiente,1386000,nivel_1,ads_meta,5,5,16,329600,20600,17000,0.062,8,app_qr,63520,645000,2,35.9,Android,1,5,0,,0,164200
3003296,36,M,Medellin,Antioquia,empleado,2798500,nivel_3,influencer,26,253,3,114900,38300,39300,0,0,app_qr,2620,1350000,0,,Android,0,,0,,1,2900
3003297,33,Otro,Bucaramanga,Santander,estudiante,471800,nivel_3,referido,21,17,9,116000,12889,11500,0,3,tarjeta,6053,153300,5,33.7,iOS,1,3.4,1,502,0,7100
3003298,20,F,Cartagena,Bolivar,empleado,1746200,nivel_2,organico,36,3,46,1236700,26885,20550,0,10,app_qr,48987,408300,13,29.6,iOS,0,,0,,0,404600
3003299,49,F,Pereira,Risaralda,independiente,1872900,nivel_3,ads_google,11,2,96,2342400,24400,19900,0.01,10,app_qr,151455,815700,25,37.9,Android,0,,0,,0,2620000
3003300,19,M,Quito,Pichincha,estudiante,279100,nivel_1,organico,45,11,7,98800,14114,9000,0,3,tarjeta,3967,132900,2,51.3,Android,2,4.3,0,,1,8900
3003301,18,F,Barranquilla,Atlantico,estudiante,450400,nivel_2,organico,23,101,3,39800,13267,13000,0,1,tarjeta,340,155000,0,,iOS,3,2.4,1,506,1,7400
3003302,49,F,Cucuta,Norte de Santander,independiente,1892000,nivel_3,ads_meta,5,18,11,243300,22118,17400,0,5,tarjeta,46540,408500,2,78.2,Android,0,,0,,0,88400
3003303,59,M,Cucuta,Norte de Santander,empleado,2351900,nivel_2,ads_google,42,5,50,1271200,25424,20300,0.02,9,app_qr,70833,917900,18,34.2,Android,0,,0,,0,1913400
3003304,25,M,Cali,Valle del Cauca,estudiante,1150500,nivel_1,organico,14,95,7,117000,16714,11500,0,4,app_qr,7207,359600,3,26,Android,2,3,1,477,0,10000
3003305,35,F,Bogota,Bogota DC,pensionado,2209300,nivel_2,organico,18,19,6,219500,36583,31550,0,4,tarjeta,10887,451000,1,22.1,Android,0,,0,,0,8400
3003306,47,F,Manizales,Caldas,independiente,1413300,nivel_2,ads_meta,12,7,27,628100,23263,19900,0,6,app_qr,46992,243400,7,53.4,Android,0,,0,,0,450700
3003307,52,F,Cartagena,Bolivar,estudiante,490100,nivel_2,referido,40,3,4,38800,9700,9550,0,2,app_qr,1580,213000,1,67.6,Android,0,,0,,1,12300
3003308,68,F,Bogota,Bogota DC,estudiante,500700,nivel_3,organico,23,23,57,641100,11247,8200,0.035,9,app_qr,35087,192700,14,36.4,Android,0,,1,596,0,94900
3003309,18,M,Medellin,Antioquia,empleado,1041300,nivel_3,ads_meta,41,34,13,189600,14585,13800,0,5,tarjeta,8993,423100,4,74.1,Android,0,,0,,0,46300
3003310,24,F,Cartagena,Bolivar,independiente,1706800,nivel_3,organico,11,16,12,404700,33725,18800,0,5,tarjeta,27800,343800,2,74.6,Android,0,,1,567,0,49600
3003311,27,M,Medellin,Antioquia,estudiante,297800,nivel_1,organico,40,13,21,236600,11267,9200,0,6,app_qr,12493,48200,5,30.5,iOS,1,3.7,1,404,0,21900
3003312,34,M,Medellin,Antioquia,independiente,2247300,nivel_3,referido,26,65,19,561000,29526,25800,0.053,6,app_qr,27067,969500,5,34.7,Android,0,,0,,0,158800
3003313,28,F,Lima,Lima,empleado,1554600,nivel_2,ads_google,23,1,44,958800,21791,16600,0.045,10,app_qr,39947,604900,11,22.2,iOS,2,3.6,0,,0,168700
3003314,23,M,Bucaramanga,Santander,empleado,1630100,nivel_2,ads_meta,42,64,27,686200,25415,17700,0,8,app_qr,37193,665700,8,76.9,iOS,0,,0,,0,48500
3003315,32,F,Quito,Pichincha,empleado,2467900,nivel_2,organico,50,9,3,75000,25000,19800,0,2,tarjeta,1793,404500,2,65.6,iOS,0,,0,,0,12800
3003316,30,F,Bogota,Bogota DC,estudiante,532100,nivel_2,ads_meta,48,4,70,1043400,14906,11050,0.014,10,app_qr,42767,138800,19,16.5,Android,0,,0,,0,826500
3003317,38,M,Barranquilla,Atlantico,independiente,1919800,nivel_2,ads_meta,13,7,29,648100,22348,18000,0,8,app_qr,43054,971400,9,48.4,Android,1,4.3,0,,0,168900
3003318,18,F,Quito,Pichincha,independiente,938600,nivel_3,ads_google,24,30,15,626600,41773,16000,0,5,tarjeta,35080,238800,2,50.3,Android,0,,1,543,0,323800
3003319,31,F,Cartagena,Bolivar,empleado,2429100,nivel_3,ads_meta,44,18,36,965800,26828,16850,0.028,10,app_qr,52473,783600,8,67.2,Android,0,,1,599,0,311500
3003320,46,F,Bogota,Bogota DC,empleado,834500,nivel_2,referido,36,1,37,594800,16076,14000,0.027,8,app_qr,30940,342700,11,62.8,Android,0,,0,,0,85900
3003321,23,F,Medellin,Antioquia,empleado,4512800,nivel_2,referido,27,64,4,255000,63750,36600,0,1,app_qr,14573,1680300,3,47.2,iOS,0,,0,,0,8900
3003322,43,F,Barranquilla,Atlantico,estudiante,1116000,nivel_2,organico,50,2,58,1231400,21231,16000,0.017,9,app_qr,64740,400900,15,44,iOS,0,,1,491,0,164600
3003323,28,M,Cali,Valle del Cauca,empleado,1723300,nivel_2,organico,1,4,28,687700,24561,19600,0.036,8,app_qr,519000,811800,5,45.5,iOS,1,3.4,0,,0,1144700
3003324,37,M,Bogota,Bogota DC,independiente,3238100,nivel_2,referido,47,306,1,63500,63500,63500,0,1,app_qr,4233,589700,0,,Android,1,2.3,0,,1,1300
3003325,35,F,Bogota,Bogota DC,empleado,2822600,nivel_1,ads_meta,34,31,31,945800,30510,23200,0,10,tarjeta,46620,587800,4,32.8,Android,0,,0,,0,289100
3003326,50,M,Medellin,Antioquia,estudiante,1615400,nivel_3,organico,18,40,2,27900,13950,13950,0,1,pse,1527,455900,0,,iOS,0,,0,,1,18600
3003327,38,F,Cali,Valle del Cauca,empleado,2532400,nivel_2,influencer,28,42,59,1870200,31698,26700,0,10,app_qr,100320,478800,18,60.2,Android,0,,0,,0,692600
3003328,33,M,Cucuta,Norte de Santander,estudiante,329200,nivel_3,ads_meta,36,3,32,421000,13156,8900,0.031,6,tarjeta,18373,169300,5,50.9,Android,1,3.8,0,,0,137200
3003329,46,F,Cucuta,Norte de Santander,empleado,3263000,nivel_2,referido,42,6,3,150900,50300,25100,0,1,app_qr,10060,513900,0,,iOS,0,,1,580,0,22400
3003330,34,F,Cali,Valle del Cauca,estudiante,687900,nivel_3,organico,38,82,5,1e+05,20000,12400,0,2,pse,5053,195800,2,32.1,Android,1,4,1,528,1,6500
3003331,47,Otro,Cucuta,Norte de Santander,independiente,929000,nivel_2,ads_google,13,1,54,790800,14644,10600,0.037,9,app_qr,51785,402200,3,29.5,iOS,0,,0,,0,93400
3003332,34,M,Barranquilla,Atlantico,estudiante,359300,nivel_2,ads_meta,34,5,21,280100,13338,9000,0.048,6,app_qr,12127,190700,2,33.8,iOS,1,3.7,0,,1,66000
3003333,42,F,Medellin,Antioquia,empleado,2620600,nivel_3,referido,13,85,8,187700,23462,17550,0,5,app_qr,12738,1050600,1,64,Android,1,2,0,,1,14200
3003334,40,M,Bogota,Bogota DC,empleado,3552000,nivel_3,referido,37,163,7,271600,38800,35400,0,4,app_qr,12273,626200,1,19.6,Android,2,3.6,1,691,0,25200
3003335,25,M,Cali,Valle del Cauca,independiente,2276800,nivel_2,referido,11,85,8,235700,29462,24150,0,5,app_qr,21427,1220000,3,74.1,Android,0,,1,551,1,79600
3003336,45,M,Bogota,Bogota DC,estudiante,437500,nivel_2,ads_meta,3,5,25,292700,11708,11200,0,8,tarjeta,58267,52800,11,23.1,iOS,0,,0,,0,668400
3003337,18,F,Bogota,Bogota DC,independiente,1649600,nivel_1,ads_meta,32,71,15,278500,18567,10100,0,6,app_qr,14467,708900,1,60.8,Android,1,4.1,0,,0,12500
3003338,35,M,Bogota,Bogota DC,empleado,1841200,nivel_2,influencer,35,24,8,268800,33600,33200,0,5,app_qr,15680,580100,3,26.2,Android,1,3.6,1,571,1,57600
3003339,34,F,Bogota,Bogota DC,independiente,1112600,nivel_2,ads_google,37,16,18,300500,16694,16500,0,8,app_qr,16113,494700,3,18.9,Android,0,,0,,0,18700
3003340,54,M,Cartagena,Bolivar,independiente,6142400,nivel_1,ads_google,41,17,6,237400,39567,38250,0,5,app_qr,15827,1678600,2,67,iOS,0,,0,,0,29400
3003341,20,M,Bucaramanga,Santander,estudiante,996200,nivel_2,organico,23,23,1,10300,10300,10300,0,1,app_qr,687,263300,0,,Android,1,4.4,1,433,1,5500
3003342,44,F,Bogota,Bogota DC,empleado,1178400,nivel_2,ads_meta,49,29,10,208900,20890,10950,0,5,app_qr,11347,185200,2,23.8,Android,0,,1,541,0,36200
3003343,18,M,Bogota,Bogota DC,independiente,2519800,nivel_3,ads_google,40,10,66,2248000,34061,28550,0.045,9,app_qr,128947,1178700,8,34.8,Android,0,,1,650,0,874200
3003344,41,F,Barranquilla,Atlantico,empleado,2421800,nivel_2,ads_google,47,81,3,95800,31933,22100,0,1,app_qr,4933,387300,0,,Android,1,5,1,483,0,9800
3003345,42,F,Cali,Valle del Cauca,estudiante,779100,nivel_1,organico,39,2,14,264300,18879,17950,0,6,app_qr,14193,202600,4,78.9,iOS,0,,1,542,0,58500
3003346,34,F,Pereira,Risaralda,empleado,2019400,nivel_1,organico,46,1,28,800200,28579,20800,0,8,app_qr,36040,1076400,12,60,iOS,0,,0,,0,111400
3003347,60,F,Bucaramanga,Santander,estudiante,1248200,nivel_2,organico,49,30,16,464900,29056,18750,0,6,app_qr,27080,635800,7,71.2,Android,0,,0,,0,113900
3003348,32,F,Bogota,Bogota DC,independiente,2686400,nivel_3,ads_meta,44,5,42,1481500,35274,23500,0.024,10,tarjeta,84747,530700,9,49.8,iOS,0,,0,,0,202800
3003349,36,F,Cucuta,Norte de Santander,estudiante,394900,nivel_1,ads_google,49,9,47,520300,11070,8900,0,9,app_qr,25600,140400,21,44.3,iOS,0,,0,,0,640700
3003350,23,M,Bogota,Bogota DC,independiente,709800,nivel_3,ads_meta,22,67,9,177300,19700,12900,0,3,app_qr,7547,198200,1,25.8,iOS,1,2.4,0,,1,9300
3003351,23,M,Ibague,Tolima,independiente,1566500,nivel_2,ads_meta,39,17,47,995900,21189,20200,0,9,app_qr,50693,276900,12,16.1,Android,0,,1,569,0,120500
3003352,21,F,Manizales,Caldas,empleado,1828800,nivel_2,organico,34,2,37,969100,26192,16800,0,9,app_qr,55553,356800,17,43.4,iOS,1,3.6,1,404,0,320700
3003353,44,F,Pereira,Risaralda,empleado,1707800,nivel_3,referido,37,25,31,814500,26274,17400,0.032,7,app_qr,40153,313200,8,38,Android,0,,1,527,0,174700
3003354,50,F,Cali,Valle del Cauca,independiente,909300,nivel_1,organico,10,3,66,1067100,16168,13750,0,9,app_qr,88610,464000,13,39,Android,0,,0,,0,90200
3003355,35,F,Medellin,Antioquia,empleado,1417300,nivel_2,ads_google,44,1,42,922000,21952,16800,0,7,app_qr,37593,291500,12,90.2,iOS,0,,0,,0,158000
3003356,38,F,Medellin,Antioquia,estudiante,1049100,nivel_3,ads_meta,20,316,1,8400,8400,8400,0,0,app_qr,560,165400,0,,iOS,1,4.7,0,,1,4600
3003357,46,M,Lima,Lima,independiente,1342000,nivel_2,organico,42,10,22,386500,17568,12800,0.045,8,app_qr,23800,199000,5,48.2,iOS,1,3.5,0,,0,112800
3003358,19,M,Bogota,Bogota DC,pensionado,677900,nivel_1,organico,38,48,27,419700,15544,10300,0,7,tarjeta,20247,105400,9,69,iOS,1,1.2,1,525,0,50200
3003359,21,M,Bogota,Bogota DC,empleado,1592400,nivel_2,influencer,20,7,16,249200,15575,14100,0,5,app_qr,13400,770800,1,28.4,iOS,0,,0,,1,20600
3003360,29,F,Medellin,Antioquia,empleado,788200,nivel_2,ads_google,10,96,3,47900,15967,19800,0,2,tarjeta,4790,257000,0,,iOS,2,4.9,0,,0,6400
3003361,35,F,Bogota,Bogota DC,independiente,1650200,nivel_2,ads_meta,24,23,15,295100,19673,13700,0,5,tarjeta,11833,700600,4,108.2,iOS,1,3.3,0,,0,53200
3003362,23,M,Cali,Valle del Cauca,independiente,746500,nivel_1,referido,46,31,14,131300,9379,7850,0,7,tarjeta,8547,379400,2,50.1,Android,1,4.4,0,,0,10200
3003363,43,F,Bogota,Bogota DC,empleado,1790200,nivel_3,influencer,1,6,2,17700,8850,8850,0,2,app_qr,17700,980000,1,57.6,Android,2,2.6,0,,0,50400
3003364,22,F,Bucaramanga,Santander,independiente,2539800,nivel_3,organico,37,8,91,2961500,32544,24700,0.033,10,app_qr,160200,818000,24,50.9,Android,0,,0,,0,2533600
3003365,31,F,Cali,Valle del Cauca,pensionado,949300,nivel_1,organico,18,44,26,448900,17265,18350,0,7,app_qr,21533,499400,13,35.7,Android,0,,0,,0,166100
3003366,36,F,Cali,Valle del Cauca,estudiante,419900,nivel_2,referido,20,68,5,56800,11360,9100,0.2,3,app_qr,2480,145900,0,,iOS,0,,0,,1,16500
3003367,47,M,Bucaramanga,Santander,independiente,3715400,nivel_1,ads_google,27,74,13,493000,37923,29500,0.077,7,app_qr,28627,721100,2,66.2,iOS,0,,0,,0,28100
3003368,28,F,Medellin,Antioquia,empleado,2701700,nivel_3,ads_google,35,3,9,266600,29622,27600,0,4,app_qr,16320,1173300,2,48.8,Android,0,,0,,0,29800
3003369,49,M,Lima,Lima,empleado,3167100,nivel_1,organico,20,18,41,1827000,44561,35100,0.024,10,app_qr,108300,1686800,9,38.9,iOS,0,,1,514,0,206400
3003370,25,M,Medellin,Antioquia,independiente,1482600,nivel_1,organico,8,8,19,481400,25337,12100,0.053,6,tarjeta,27638,342800,2,24.2,Android,0,,1,487,0,52700
3003371,53,F,Lima,Lima,pensionado,1729400,nivel_3,referido,40,28,8,117600,14700,12750,0,4,app_qr,4553,627900,1,21.2,Android,0,,0,,1,14400
3003372,38,F,Bogota,Bogota DC,empleado,2159500,nivel_1,organico,8,1,56,1805200,32236,22100,0.018,9,app_qr,156525,847300,16,32.4,iOS,0,,0,,0,626400
3003373,32,M,Cali,Valle del Cauca,empleado,1703600,nivel_2,ads_google,11,2,108,2798400,25911,19650,0.019,10,app_qr,200382,352900,24,40.3,iOS,0,,0,,0,2180900
3003374,29,M,Medellin,Antioquia,empleado,1982300,nivel_2,ads_google,1,6,19,666900,35100,34600,0,5,app_qr,402400,916700,6,29,iOS,1,3.2,1,611,0,610300
3003375,48,F,Medellin,Antioquia,estudiante,588500,nivel_3,ads_google,41,3,87,1148700,13203,9200,0.034,10,app_qr,59400,198900,12,65.3,iOS,1,2.9,0,,0,400100
3003376,49,M,Bogota,Bogota DC,empleado,3349100,nivel_1,ads_meta,21,23,9,362300,40256,23900,0,5,app_qr,19040,1456000,2,36.7,Android,0,,0,,0,60500
3003377,36,F,Cali,Valle del Cauca,independiente,2405400,nivel_2,organico,50,101,1,14800,14800,14800,0,1,app_qr,987,687900,2,136.8,iOS,2,4.4,0,,0,9400
3003378,42,M,Cali,Valle del Cauca,empleado,6764600,nivel_2,organico,38,4,31,2248700,72539,30800,0.032,9,app_qr,83933,2910200,11,32.9,Android,1,4.9,0,,0,445500
3003379,25,F,Bucaramanga,Santander,independiente,1525900,nivel_1,referido,34,20,15,296000,19733,18900,0,7,tarjeta,16620,412000,7,39.4,Android,0,,1,520,0,58100
3003380,49,M,Barranquilla,Atlantico,independiente,2268000,nivel_2,organico,38,182,3,78900,26300,24700,0,1,app_qr,4740,960100,0,,iOS,1,5,0,,0,9500
